chr	trait.1	trait.2	start.1	end.1	start.2	end.2	overlap_start	overlap_end	overlap_len	frac_sum	jaccard	frac_small
chr8	H4_petal	S1Y_labellum	30.119663844323	41.9028730812813	3.56816191215158	42.623276817785	30.119663844323	41.9028730812813	11.7832092369583	0.2317780815100959	0.30170719675078095	1
chr9	H4_petal	S1Y_labellum	1.0026333724508	8.16515661702292	1.37552568167463	34.2180647122457	1.37552568167463	8.16515661702292	6.789630935348289	0.1697192942395935	0.2044119453361949	0.9479384154869704
chr1	H4_petal	S1Y_petal	33.578721464302	61.4481945915442	40.8436629437429	58.0257213091195	40.8436629437429	58.0257213091195	17.182058365376598	0.3813867763450326	0.6165189520063536	1
chr8	H4_petal	S1Y_petal	30.119663844323	41.9028730812813	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.2544840241570543	0.34135287827911714	1
chr9	H4_petal	S1Y_petal	1.0026333724508	8.16515661702292	0.546937242979958	8.16515661702292	1.0026333724508	8.16515661702292	7.162523244572119	0.48458480263038567	0.9401833805123143	1
chr1	H4_petal	S5_labellum	33.578721464302	61.4481945915442	33.578721464302	48.0707832908858	33.578721464302	48.0707832908858	14.4920618265838	0.34210426610792366	0.519997696419238	1
chr9	H4_petal	S5_labellum	1.0026333724508	8.16515661702292	1.37552578167463	34.2180647122457	1.37552578167463	8.16515661702292	6.789630835348289	0.1697192921641544	0.20441194232554605	0.9479384015254102
chr1	H4_petal	S5_petal	33.578721464302	61.4481945915442	35.8299267196203	59.0440671168088	35.8299267196203	59.0440671168088	23.214140397188494	0.4544341873169632	0.8329594280882492	1
chr8	H4_petal	S5_petal	30.119663844323	41.9028730812813	36.9263780194074	42.8294993264242	36.9263780194074	41.9028730812813	4.976495061873898	0.281375215141456	0.39154677248829195	0.8430277480421322
chr9	H4_petal	S5_petal	1.0026333724508	8.16515661702292	1.37552578167463	10.4539259071313	1.37552578167463	8.16515661702292	6.789630835348289	0.41805694668062793	0.7183811960569911	0.9479384015254102
chr9	H4_petal	S9_bract	1.0026333724508	8.16515661702292	0	6.51521604320608	1.0026333724508	6.51521604320608	5.51258267075528	0.40303317344855893	0.6751349581295859	0.8461089600403469
chr1	H4_petal	S9_labellum	33.578721464302	61.4481945915442	40.8436629437429	52.1828797360261	40.8436629437429	52.1828797360261	11.339216792283203	0.28920162381238923	0.4068687176292258	1
chr8	H4_petal	S9_labellum	30.119663844323	41.9028730812813	12.2702783722152	42.3156153195737	30.119663844323	41.9028730812813	11.7832092369583	0.2817025766335694	0.39218096497314353	1
chr9	H4_petal	S9_labellum	1.0026333724508	8.16515661702292	1.37552578167463	8.16515661702292	1.37552578167463	8.16515661702292	6.789630835348289	0.48663674415119573	0.9479384015254102	1
chr1	H4_petal	S9_petal	33.578721464302	61.4481945915442	49.8173387571623	61.4481945915442	49.8173387571623	61.4481945915442	11.630855834381904	0.2944495942219031	0.41733317961482486	1
chr8	H4_petal	S9_petal	30.119663844323	41.9028730812813	35.7380312179653	41.6974416005708	35.7380312179653	41.6974416005708	5.959410382605498	0.3358810880460058	0.5057544394538691	1
chr9	H4_petal	S9_petal	1.0026333724508	8.16515661702292	0	8.16515661702292	1.0026333724508	8.16515661702292	7.162523244572119	0.4672933744211675	0.8772058615066262	1
chr1	H4_petal	STAW	33.578721464302	61.4481945915442	34.0070192051692	59.6979779156267	34.0070192051692	59.6979779156267	25.6909587104575	0.47966302415758993	0.9218315177025999	1
chr1	H4_petal	STIW	33.578721464302	61.4481945915442	39.421506590683	118.923254448536	39.421506590683	61.4481945915442	22.0266880008612	0.20514517576286898	0.25809137657277087	0.7903517910186209
chr8	H4_petal	STIW	30.119663844323	41.9028730812813	7.49668893382306	84.6793336650558	30.119663844323	41.9028730812813	11.7832092369583	0.13244642423340627	0.15266656484744823	1
chr1	H4_petal	STYL	33.578721464302	61.4481945915442	39.5847857523571	118.923254448536	39.5847857523571	61.4481945915442	21.8634088391871	0.20393460099437083	0.2561781999935017	0.7844930809910354
chr1	H4_petal	VFN	33.578721464302	61.4481945915442	50.7410956171125	63.3049612729116	50.7410956171125	61.4481945915442	10.707098974431702	0.264808677608452	0.3601901566887921	0.8522137427893962
chr2	INFA	LABL	39.1636414082186	98.3785065029769	17.1717607381977	112.730484831628	39.1636414082186	98.3785065029769	59.2148650947583	0.3825902429823423	0.6196699009591459	1
chr2	INFA	LABW	39.1636414082186	98.3785065029769	55.9416856271949	96.4938907432317	55.9416856271949	96.4938907432317	40.5522051160368	0.406468838168297	0.6848315038992883	1
chr2	INFA	RAST	39.1636414082186	98.3785065029769	19.6048807932008	110.526660008141	39.1636414082186	98.3785065029769	59.2148650947583	0.3944064779589133	0.6512726170346231	1
chr2	INFA	S1U_petal	39.1636414082186	98.3785065029769	1.34173894834407	49.654480535787	39.1636414082186	49.654480535787	10.4908391275684	0.09756414609481792	0.10811200117174075	0.2171443553576992
chr2	INFA	STAE	39.1636414082186	98.3785065029769	0.545071631783923	95.9445214017259	39.1636414082186	95.9445214017259	56.78087999350729	0.3672420632151366	0.5803831795159263	0.9588957080733691
chr2	INFA	STAL	39.1636414082186	98.3785065029769	17.0482162934954	112.730484831628	39.1636414082186	98.3785065029769	59.2148650947583	0.38228509273192	0.6188697864240038	1
chr2	INFA	STATL	39.1636414082186	98.3785065029769	31.7515297290852	42.4326536454264	39.1636414082186	42.4326536454264	3.2690122372077965	0.04676966852402183	0.04906439396615073	0.30605508023425226
chr2	INFA	STAW	39.1636414082186	98.3785065029769	78.2333850415289	98.3785065029769	78.2333850415289	98.3785065029769	20.145121461448	0.25384481948192267	0.34020378884948677	1
chr1	INFA	STIW	64.3407748508903	118.923254448536	39.421506590683	118.923254448536	64.3407748508903	118.923254448536	54.5824795976457	0.4070760643026497	0.6865569760206746	1
chr2	INFA	STIW	39.1636414082186	98.3785065029769	87.4376648736552	112.730484831628	87.4376648736552	98.3785065029769	10.94084162932171	0.12946564117209983	0.1487197373190579	0.43256709404096855
chr1	INFA	STYL	64.3407748508903	118.923254448536	39.5847857523571	118.923254448536	64.3407748508903	118.923254448536	54.5824795976457	0.4075723797735579	0.6879699154097046	1
chr2	INFA	TUA	39.1636414082186	98.3785065029769	0	92.6147952452788	39.1636414082186	92.6147952452788	53.4511538370602	0.35204685117091883	0.5433214605208789	0.9026644534531193
chr2	LABL	LABW	17.1717607381977	112.730484831628	55.9416856271949	96.4938907432317	55.9416856271949	96.4938907432317	40.5522051160368	0.2979349663657738	0.424369470194975	1
chr2	LABL	RAST	17.1717607381977	112.730484831628	19.6048807932008	110.526660008141	19.6048807932008	110.526660008141	90.92177921494019	0.4875672126677439	0.9514754416984843	1
chr6	LABL	S1R_bract	13.8952121974912	22.1614404476487	0.555481851187793	79.346214667835	13.8952121974912	22.1614404476487	8.266228250157502	0.09495195041111376	0.10491371198937474	1
chr2	LABL	S1U_bract	17.1717607381977	112.730484831628	18.7298052779706	38.1277541239129	18.7298052779706	38.1277541239129	19.397948845942302	0.1687413905600126	0.20299505911125826	1
chr2	LABL	S1U_petal	17.1717607381977	112.730484831628	1.34173894834407	49.654480535787	17.1717607381977	49.654480535787	32.4827197975893	0.22577597054332132	0.2916158139676476	0.6723427139566833
chr2	LABL	STAE	17.1717607381977	112.730484831628	0.545071631783923	95.9445214017259	17.1717607381977	95.9445214017259	78.77276066352819	0.41251316489803114	0.7021658022795219	0.8257150418947967
chr6	LABL	STAE	13.8952121974912	22.1614404476487	0	86.772287290584	13.8952121974912	22.1614404476487	8.266228250157502	0.08697766587709276	0.09526345920184706	1
chr2	LABL	STAL	17.1717607381977	112.730484831628	17.0482162934954	112.730484831628	17.1717607381977	112.730484831628	95.5587240934303	0.4996769927749216	0.9987088052301658	1
chr6	LABL	STAL	13.8952121974912	22.1614404476487	12.8615824058296	58.4497972278816	13.8952121974912	22.1614404476487	8.266228250157502	0.15349203851340396	0.1813237978811785	1
chr2	LABL	STATL	17.1717607381977	112.730484831628	31.7515297290852	42.4326536454264	31.7515297290852	42.4326536454264	10.6811239163412	0.10053783129809067	0.1117754973988349	1
chr2	LABL	STAW	17.1717607381977	112.730484831628	78.2333850415289	98.3785065029769	78.2333850415289	98.3785065029769	20.145121461448	0.17410935103183908	0.21081404814228766	1
chr2	LABL	STIW	17.1717607381977	112.730484831628	87.4376648736552	112.730484831628	87.4376648736552	112.730484831628	25.29281995797281	0.20928834758796908	0.26468352521370364	1
chr6	LABL	STYL	13.8952121974912	22.1614404476487	17.2652035061135	84.99749097812	17.2652035061135	22.1614404476487	4.8962369415352	0.06442542851014227	0.06886188495647957	0.5923181399499716
chr2	LABL	TUA	17.1717607381977	112.730484831628	0	92.6147952452788	17.1717607381977	92.6147952452788	75.4430345070811	0.4009226950327954	0.6692336560049511	0.8145894433743505
chr2	LABL	VFN	17.1717607381977	112.730484831628	12.2963680734076	29.489869148048	17.1717607381977	29.489869148048	12.3181084098503	0.10924935974867621	0.12264864577346997	0.7164397964309274
chr2	LABW	RAST	55.9416856271949	96.4938907432317	19.6048807932008	110.526660008141	55.9416856271949	96.4938907432317	40.5522051160368	0.3084428095975956	0.4460120057722463	1
chr6	LABW	S1B_bract	49.7745432855388	89.3582831413172	53.5453465933964	86.772287290584	53.5453465933964	86.772287290584	33.2269406971876	0.4563470694799607	0.8394088284292611	1
chr1	LABW	S1B_labellum	26.547780744899	59.5039519767497	40.8436629437429	49.9199625436917	40.8436629437429	49.9199625436917	9.076299599948804	0.21593542849929645	0.2754051596617801	1
chr1	LABW	S1B_petal	26.547780744899	59.5039519767497	41.2155531349241	61.4481945915442	41.2155531349241	59.5039519767497	18.288398841825597	0.34383920071578866	0.5240166756241365	0.9039056457871273
chr4	LABW	S1G_bract	12.9851272657353	25.4017788689852	15.5092106341939	28.6493296703628	15.5092106341939	25.4017788689852	9.8925682347913	0.3870820916447475	0.631539862627723	0.7967178713625215
chr4	LABW	S1R_bract	12.9851272657353	25.4017788689852	5.75428622195748	26.9768540789319	12.9851272657353	25.4017788689852	12.4166516032499	0.36911235761375477	0.585068295548853	1
chr6	LABW	S1R_bract	49.7745432855388	89.3582831413172	0.555481851187793	79.346214667835	49.7745432855388	79.346214667835	29.571671382296202	0.24981459866038067	0.3330038124099487	0.7470661309426363
chr1	LABW	S1R_labellum	26.547780744899	59.5039519767497	40.8436629437429	48.0707832908858	40.8436629437429	48.0707832908858	7.2271203471429	0.1798538662004728	0.21929490219902137	1
chr1	LABW	S1R_petal	26.547780744899	59.5039519767497	40.8436629437429	60.9340377636462	40.8436629437429	59.5039519767497	18.660289033006798	0.35177198935442827	0.5426670609375516	0.9288173665391382
chr4	LABW	S1R_petal	12.9851272657353	25.4017788689852	1.79544014738965	87.2087244451583	12.9851272657353	25.4017788689852	12.4166516032499	0.12692077827601464	0.14537143379199477	1
chr1	LABW	S1U_petal	26.547780744899	59.5039519767497	40.8436629437429	56.5346424590995	40.8436629437429	56.5346424590995	15.690979515356602	0.32254673242620235	0.4761165793492406	1
chr1	LABW	S1V_petal	26.547780744899	59.5039519767497	40.8436629437429	56.9216474397811	40.8436629437429	56.9216474397811	16.077984496038198	0.32789357249794776	0.48785959943367235	1
chr1	LABW	S1Y_labellum	26.547780744899	59.5039519767497	40.8436629437429	48.0707832908858	40.8436629437429	48.0707832908858	7.2271203471429	0.1798538662004728	0.21929490219902137	1
chr1	LABW	S1Y_petal	26.547780744899	59.5039519767497	40.8436629437429	58.0257213091195	40.8436629437429	58.0257213091195	17.182058365376598	0.3426937589022247	0.5213608778913884	1
chr4	LABW	S1Y_petal	12.9851272657353	25.4017788689852	8.42769452609775	27.6658647877998	12.9851272657353	25.4017788689852	12.4166516032499	0.39225150772361633	0.6454174921181598	1
chr4	LABW	S5_bract	12.9851272657353	25.4017788689852	5.75428622195748	26.1016319259547	12.9851272657353	25.4017788689852	12.4166516032499	0.37897242777832363	0.6102344641842231	1
chr1	LABW	S5_labellum	26.547780744899	59.5039519767497	33.578721464302	48.0707832908858	33.578721464302	48.0707832908858	14.4920618265838	0.3054289041435161	0.4397374235201769	1
chr1	LABW	S5_petal	26.547780744899	59.5039519767497	35.8299267196203	59.0440671168088	35.8299267196203	59.0440671168088	23.214140397188494	0.4132813175490225	0.7043943373723294	1
chr1	LABW	S9_labellum	26.547780744899	59.5039519767497	40.8436629437429	52.1828797360261	40.8436629437429	52.1828797360261	11.339216792283203	0.25599091232940874	0.34406960421799077	1
chr1	LABW	S9_petal	26.547780744899	59.5039519767497	49.8173387571623	61.4481945915442	49.8173387571623	59.5039519767497	9.6866132195874	0.217251829892095	0.27755009617224136	0.8328375278242948
chr2	LABW	STAE	55.9416856271949	96.4938907432317	0.545071631783923	95.9445214017259	55.9416856271949	95.9445214017259	40.00283577453099	0.29424309551863087	0.4169184795079797	0.9864527874641137
chr4	LABW	STAE	12.9851272657353	25.4017788689852	12.9851272657353	26.4802465150859	12.9851272657353	25.4017788689852	12.4166516032499	0.4791896190299849	0.9200846153210098	1
chr6	LABW	STAE	49.7745432855388	89.3582831413172	0	86.772287290584	49.7745432855388	86.772287290584	36.997744005045206	0.29280553401848797	0.41403821452718026	0.9346702494469912
chr2	LABW	STAL	55.9416856271949	96.4938907432317	17.0482162934954	112.730484831628	55.9416856271949	96.4938907432317	40.5522051160368	0.297664783577308	0.42382152655458194	1
chr6	LABW	STAL	49.7745432855388	89.3582831413172	12.8615824058296	58.4497972278816	49.7745432855388	58.4497972278816	8.675253942342799	0.1018557572754744	0.11340690329038283	0.21916205931907143
chr5	LABW	STATL	20.6838852789636	41.1534040796618	0	54.0320452957375	20.6838852789636	41.1534040796618	20.469518800698197	0.274752873298099	0.3788403472173023	1
chr1	LABW	STAW	26.547780744899	59.5039519767497	34.0070192051692	59.6979779156267	34.0070192051692	59.5039519767497	25.496932771580497	0.4347515862525941	0.7691336688064953	0.9924476956635322
chr2	LABW	STAW	55.9416856271949	96.4938907432317	78.2333850415289	98.3785065029769	78.2333850415289	96.4938907432317	18.260505701702797	0.30084530458506864	0.43029862569473876	0.9064480319291289
chr1	LABW	STIW	26.547780744899	59.5039519767497	39.421506590683	118.923254448536	39.421506590683	59.5039519767497	20.082445386066695	0.17857742299186277	0.21740018839303674	0.6093682802162981
chr2	LABW	STIW	55.9416856271949	96.4938907432317	87.4376648736552	112.730484831628	87.4376648736552	96.4938907432317	9.056225869576508	0.13753849830564022	0.15947204372071935	0.3580552063638836
chr1	LABW	STYL	26.547780744899	59.5039519767497	39.5847857523571	118.923254448536	39.5847857523571	59.5039519767497	19.919166224392598	0.17738305441077978	0.2156326287245696	0.604413846628567
chr6	LABW	STYL	49.7745432855388	89.3582831413172	17.2652035061135	84.99749097812	49.7745432855388	84.99749097812	35.2229476925812	0.32821702936315944	0.48857598913532213	0.8898337504468866
chr2	LABW	TUA	55.9416856271949	96.4938907432317	0	92.6147952452788	55.9416856271949	92.6147952452788	36.6731096180839	0.2753918727506102	0.38005628476180214	0.9043431673603645
chr6	LABW	TUA	49.7745432855388	89.3582831413172	33.0063829811282	87.6904224213103	49.7745432855388	87.6904224213103	37.915879135771505	0.40221462114570306	0.672841182426675	0.9578650040121607
chr1	LABW	VFN	26.547780744899	59.5039519767497	50.7410956171125	63.3049612729116	50.7410956171125	59.5039519767497	8.762856359637198	0.19250547580322105	0.23839849068290309	0.6974649840825486
chr6	RALA	RAST	6.70920358332416	9.16173159323558	7.44831772108912	9.16173159323558	7.44831772108912	9.16173159323558	1.7134138721464591	0.4112908726657686	0.698631724172783	1
chr8	RALA	S1B_bract	5.27410409109928	41.5950795950036	4.6315812319131	16.4472736446452	5.27410409109928	16.4472736446452	11.173169553545922	0.23211348099323648	0.302275759826423	0.9456212266922399
chr8	RALA	S1B_labellum	5.27410409109928	41.5950795950036	7.49668893382306	42.3156153195737	7.49668893382306	41.5950795950036	34.09839066118054	0.47931455843262927	0.9205453430574003	0.9793062050050751
chr8	RALA	S1B_petal	5.27410409109928	41.5950795950036	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.0997003609415001	0.11074130946643837	1
chr6	RALA	S1R_bract	6.70920358332416	9.16173159323558	0.555481851187793	79.346214667835	6.70920358332416	9.16173159323558	2.4525280099114193	0.03018746398113161	0.031127112570696128	1
chr8	RALA	S1R_bract	5.27410409109928	41.5950795950036	9.08645758631888	51.6900356736486	9.08645758631888	41.5950795950036	32.50862200868472	0.4118949113992249	0.7003763772546314	0.8950371392197385
chr8	RALA	S1R_labellum	5.27410409109928	41.5950795950036	0.50434702352012994	42.8294993264242	5.27410409109928	41.5950795950036	36.320975503904315	0.46182789307981686	0.8581416374823586	1
chr8	RALA	S1R_petal	5.27410409109928	41.5950795950036	36.9263780194074	41.6974416005708	36.9263780194074	41.5950795950036	4.668701575596195	0.113615719237762	0.1281788516602068	0.9785452438799315
chr8	RALA	S1U_bract	5.27410409109928	41.5950795950036	3.56816191215158	33.404859513084	5.27410409109928	33.404859513084	28.13075542198472	0.4252077514486842	0.7397590216645431	0.9428240282565861
chr8	RALA	S1V_bract	5.27410409109928	41.5950795950036	4.42262194311178	32.4952084427474	5.27410409109928	32.4952084427474	27.22110435164812	0.4227302156409935	0.7322922957251057	0.9696685537686899
chr8	RALA	S1V_petal	5.27410409109928	41.5950795950036	29.7654166759164	48.6426320060186	29.7654166759164	41.5950795950036	11.829662919087198	0.2143125117028143	0.27277068159414386	0.6266635577453654
chr8	RALA	S1Y_labellum	5.27410409109928	41.5950795950036	3.56816191215158	42.623276817785	5.27410409109928	41.5950795950036	36.320975503904315	0.4818633509188801	0.9299927958646275	1
chr8	RALA	S1Y_petal	5.27410409109928	41.5950795950036	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.0997003609415001	0.11074130946643837	1
chr8	RALA	S5_petal	5.27410409109928	41.5950795950036	36.9263780194074	42.8294993264242	36.9263780194074	41.5950795950036	4.668701575596195	0.11056960191481591	0.12431506968151346	0.7908869448518198
chr8	RALA	S9_bract	5.27410409109928	41.5950795950036	4.6315812319131	18.662858640646	5.27410409109928	18.662858640646	13.388754549546722	0.2659017973391706	0.3622155678564213	0.9542078144085241
chr8	RALA	S9_labellum	5.27410409109928	41.5950795950036	12.2702783722152	42.3156153195737	12.2702783722152	41.5950795950036	29.324801222788395	0.441862748428633	0.7916739962878712	0.9760183842892981
chr8	RALA	S9_petal	5.27410409109928	41.5950795950036	35.7380312179653	41.6974416005708	35.7380312179653	41.5950795950036	5.857048377038296	0.13852873511514177	0.16080482398174606	0.9828234675923682
chr6	RALA	STAE	6.70920358332416	9.16173159323558	0	86.772287290584	6.70920358332416	9.16173159323558	2.4525280099114193	0.02748706177369696	0.02826395484653258	1
chr8	RALA	STIW	5.27410409109928	41.5950795950036	7.49668893382306	84.6793336650558	7.49668893382306	41.5950795950036	34.09839066118054	0.3004167672409164	0.4294224806619562	0.938807126959328
chr6	RALA	VNG	6.70920358332416	9.16173159323558	8.31263333136983	8.57162948617707	8.31263333136983	8.57162948617707	0.2589961548072406	0.09551681603181039	0.10560374999207248	1
chr6	RAST	S1R_bract	7.44831772108912	9.16173159323558	0.555481851187793	79.346214667835	7.44831772108912	9.16173159323558	1.7134138721464591	0.02128354802355752	0.021746388323785743	1
chr2	RAST	S1U_bract	19.6048807932008	110.526660008141	18.7298052779706	38.1277541239129	19.6048807932008	38.1277541239129	18.522873330712102	0.16790173123423427	0.2017811327540429	0.9548882450314714
chr2	RAST	S1U_petal	19.6048807932008	110.526660008141	1.34173894834407	49.654480535787	19.6048807932008	49.654480535787	30.049599742586203	0.2158200392360734	0.27521748837578996	0.6219808430494133
chr2	RAST	STAE	19.6048807932008	110.526660008141	0.545071631783923	95.9445214017259	19.6048807932008	95.9445214017259	76.33964060852509	0.4097205724996542	0.6941129123112023	0.8396188599439662
chr6	RAST	STAE	7.44831772108912	9.16173159323558	0	86.772287290584	7.44831772108912	9.16173159323558	1.7134138721464591	0.019363737300283006	0.019746095506374746	1
chr2	RAST	STAL	19.6048807932008	110.526660008141	17.0482162934954	112.730484831628	19.6048807932008	110.526660008141	90.92177921494019	0.48724441034234206	0.9502469015845376	1
chr2	RAST	STATL	19.6048807932008	110.526660008141	31.7515297290852	42.4326536454264	31.7515297290852	42.4326536454264	10.6811239163412	0.10512616851646543	0.11747596679878969	1
chr2	RAST	STAW	19.6048807932008	110.526660008141	78.2333850415289	98.3785065029769	78.2333850415289	98.3785065029769	20.145121461448	0.18137826245952562	0.22156541188909962	1
chr2	RAST	STIW	19.6048807932008	110.526660008141	87.4376648736552	112.730484831628	87.4376648736552	110.526660008141	23.0889951344858	0.19867551322129692	0.24793391004431384	0.9128675716211581
chr2	RAST	TUA	19.6048807932008	110.526660008141	0	92.6147952452788	19.6048807932008	92.6147952452788	73.009914452078	0.3977949063656665	0.6605638354284871	0.802996983588296
chr2	RAST	VFN	19.6048807932008	110.526660008141	12.2963680734076	29.489869148048	19.6048807932008	29.489869148048	9.884988354847202	0.09143007656615074	0.10063075412027717	0.5749258578537615
chr6	RAST	VNG	7.44831772108912	9.16173159323558	8.31263333136983	8.57162948617707	8.31263333136983	8.57162948617707	0.2589961548072406	0.1313094900492109	0.1511579654031785	1
chr8	S1B_bract	S1B_labellum	4.6315812319131	16.4472736446452	7.49668893382306	42.3156153195737	7.49668893382306	16.4472736446452	8.950584710822142	0.1919300498520071	0.2375166281296023	0.7575167326780919
chr9	S1B_bract	S1B_labellum	0	7.87612706967191	1.37552578167463	8.16515661702292	1.37552578167463	7.87612706967191	6.500601287997281	0.4432502793307447	0.7961392038022476	0.9574307419121733
chr9	S1B_bract	S1B_petal	0	7.87612706967191	1.37552578167463	8.16515661702292	1.37552578167463	7.87612706967191	6.500601287997281	0.4432502793307447	0.7961392038022476	0.9574307419121733
chr6	S1B_bract	S1R_bract	53.5453465933964	86.772287290584	0.555481851187793	79.346214667835	53.5453465933964	79.346214667835	25.800868074438597	0.23032854785412094	0.2992556722897211	0.7765044729689013
chr8	S1B_bract	S1R_bract	4.6315812319131	16.4472736446452	9.08645758631888	51.6900356736486	9.08645758631888	16.4472736446452	7.36081605832632	0.13526120417799348	0.15641856804795765	0.622969505400683
chr8	S1B_bract	S1R_labellum	4.6315812319131	16.4472736446452	0.50434702352012994	42.8294993264242	4.6315812319131	16.4472736446452	11.815692412732101	0.21823989771108368	0.2791647937418382	1
chr9	S1B_bract	S1R_labellum	0	7.87612706967191	0	34.7317964304615	0	7.87612706967191	7.87612706967191	0.18485123006868076	0.22676993070142948	1
chr9	S1B_bract	S1R_petal	0	7.87612706967191	0.546937442979964	10.4539259071313	0.546937442979964	7.87612706967191	7.329189626691946	0.41214317101814507	0.7010944684132715	0.9305575648866787
chr8	S1B_bract	S1U_bract	4.6315812319131	16.4472736446452	3.56816191215158	33.404859513084	4.6315812319131	16.4472736446452	11.815692412732101	0.2836738158087888	0.39601207113359804	1
chr8	S1B_bract	S1V_bract	4.6315812319131	16.4472736446452	4.42262194311178	32.4952084427474	4.6315812319131	16.4472736446452	11.815692412732101	0.2962196598828068	0.4208978895794111	1
chr8	S1B_bract	S1Y_labellum	4.6315812319131	16.4472736446452	3.56816191215158	42.623276817785	4.6315812319131	16.4472736446452	11.815692412732101	0.2322686239041928	0.3025389232954932	1
chr9	S1B_bract	S1Y_labellum	0	7.87612706967191	1.37552568167463	34.2180647122457	1.37552568167463	7.87612706967191	6.50060138799728	0.1596467176010584	0.18997571729037308	0.8253550673437866
chr9	S1B_bract	S1Y_petal	0	7.87612706967191	0.546937242979958	8.16515661702292	0.546937242979958	7.87612706967191	7.329189826691953	0.473023489781653	0.8976177886670144	0.9620607476419227
chr9	S1B_bract	S5_labellum	0	7.87612706967191	1.37552578167463	34.2180647122457	1.37552578167463	7.87612706967191	6.500601287997281	0.15964671553725485	0.18997571436794017	0.8253550546471912
chr9	S1B_bract	S5_petal	0	7.87612706967191	1.37552578167463	10.4539259071313	1.37552578167463	7.87612706967191	6.500601287997281	0.38341389371595397	0.6218334954490925	0.8253550546471912
chr8	S1B_bract	S9_bract	4.6315812319131	16.4472736446452	4.6315812319131	18.662858640646	4.6315812319131	16.4472736446452	11.815692412732101	0.45714033383207586	0.8420967007165117	1
chr9	S1B_bract	S9_bract	0	7.87612706967191	0	6.51521604320608	0	6.51521604320608	6.51521604320608	0.45271772009771527	0.8272106310084557	1
chr8	S1B_bract	S9_labellum	4.6315812319131	16.4472736446452	12.2702783722152	42.3156153195737	12.2702783722152	16.4472736446452	4.17699527243	0.09978243096936974	0.11084257228707187	0.3535125260986858
chr9	S1B_bract	S9_labellum	0	7.87612706967191	1.37552578167463	8.16515661702292	1.37552578167463	7.87612706967191	6.500601287997281	0.4432502793307447	0.7961392038022476	0.9574307419121733
chr9	S1B_bract	S9_petal	0	7.87612706967191	0	8.16515661702292	0	7.87612706967191	7.87612706967191	0.4909910717559737	0.964602081636936	1
chr6	S1B_bract	STAE	53.5453465933964	86.772287290584	0	86.772287290584	53.5453465933964	86.772287290584	33.2269406971876	0.2768929538494494	0.38292111150553	1
chr6	S1B_bract	STAL	53.5453465933964	86.772287290584	12.8615824058296	58.4497972278816	53.5453465933964	58.4497972278816	4.904450634485194	0.06222725314914803	0.06635643161748328	0.1476046404386642
chr8	S1B_bract	STIW	4.6315812319131	16.4472736446452	7.49668893382306	84.6793336650558	7.49668893382306	16.4472736446452	8.950584710822142	0.10057024656925402	0.11181556556878758	0.7575167326780919
chr6	S1B_bract	STYL	53.5453465933964	86.772287290584	17.2652035061135	84.99749097812	53.5453465933964	84.99749097812	31.452144384723596	0.3115331303049784	0.4525027187480815	0.9465856237371192
chr6	S1B_bract	TUA	53.5453465933964	86.772287290584	33.0063829811282	87.6904224213103	53.5453465933964	86.772287290584	33.2269406971876	0.3779612130961022	0.6076167934436145	1
chr1	S1B_labellum	S1B_petal	40.8436629437429	49.9199625436917	41.2155531349241	61.4481945915442	41.2155531349241	49.9199625436917	8.704409408767603	0.2969881918274463	0.42245121401225566	0.9590262323223333
chr8	S1B_labellum	S1B_petal	7.49668893382306	42.3156153195737	37.5728472066028	41.5950795950036	37.5728472066028	41.5950795950036	4.022232388400795	0.10355593178331143	0.1155185643531749	1
chr9	S1B_labellum	S1B_petal	1.37552578167463	8.16515661702292	1.37552578167463	8.16515661702292	1.37552578167463	8.16515661702292	6.789630835348289	0.5	1	1
chr8	S1B_labellum	S1R_bract	7.49668893382306	42.3156153195737	9.08645758631888	51.6900356736486	9.08645758631888	42.3156153195737	33.22915773325482	0.42919249331192233	0.7519040802426904	0.9543418244754835
chr1	S1B_labellum	S1R_labellum	40.8436629437429	49.9199625436917	40.8436629437429	48.0707832908858	40.8436629437429	48.0707832908858	7.2271203471429	0.4432886088070199	0.7962628676540895	1
chr8	S1B_labellum	S1R_labellum	7.49668893382306	42.3156153195737	0.50434702352012994	42.8294993264242	7.49668893382306	42.3156153195737	34.81892638575064	0.45134930609873675	0.8226533040345755	1
chr9	S1B_labellum	S1R_labellum	1.37552578167463	8.16515661702292	0	34.7317964304615	1.37552578167463	8.16515661702292	6.789630835348289	0.1635211331220088	0.19548746489235574	1
chr1	S1B_labellum	S1R_petal	40.8436629437429	49.9199625436917	40.8436629437429	60.9340377636462	40.8436629437429	49.9199625436917	9.076299599948804	0.3111873321344815	0.4517735324159815	1
chr8	S1B_labellum	S1R_petal	7.49668893382306	42.3156153195737	36.9263780194074	41.6974416005708	36.9263780194074	41.6974416005708	4.771063581163396	0.1205118663872016	0.13702500554744027	1
chr9	S1B_labellum	S1R_petal	1.37552578167463	8.16515661702292	0.546937442979964	10.4539259071313	1.37552578167463	8.16515661702292	6.789630835348289	0.406647041149927	0.6853375130007191	1
